ACCT_ID,SUBSTATION,SUPPLY_TYPE,MR_SOURCE_CD,PAY_AMT,PAY_DAY
0744382000,NEW GALLA MANDI_20201,10,OCR_CORAL,2590.0,18
5282630299,NEW GALLA MANDI_20201,47,MRI,8984.0,30
6809772000,NAGRA_20060,10,SM,5136.0,14
5358814795,MEDICAL_20054,10,MOBILEBILL,2021.0,21
5106082000,NAGRA_20060,10,MOBILEBILL,1840.0,14
1118272000,MEDICAL_20054,10,MOBMRI,2797.0,31
4736348377,HASARI_20059,10,MOBMRI,1984.0,14
6245672000,GALLA MANDI_20048,10,SM,4737.0,14
9092833997,NANDANPUTRA_20061,10,MOBMRI,1008.0,2
2281729590,MEDICAL_20054,10,MOBMRI,2655.0,26
9575130784,MEDICAL_20054,10,OCR_CORAL,530.0,15
3614124888,HASARI_20059,10,MOBMRI,3261.0,24
9633237528,GALLA MANDI_20048,10,SM,1000.0,22
4532865282,HASARI_20059,10,MOBMRI,1527.0,31
1210603026,HASARI_20059,10,SM,31.0,13
6740272000,HASARI_20059,10,SM,3928.0,6
7399572000,MEDICAL_20054,10,MOBMRI,813.0,20
9185082000,NAGRA_20060,20,OCR_CORAL,1228.0,12
6278282000,NANDANPUTRA_20061,10,MOBILEBILL,3615.0,30
9279647745,HASARI_20059,10,MOBMRI,1045.0,26
1477893863,NANDANPUTRA_20061,10,MOBMRI,1902.0,10
7628245865,MEDICAL_20054,10,MOBMRI,903.0,17
7903572000,NAGRA_20060,10,MOBILEBILL,3160.0,4
4242672000,NANDANPUTRA_20061,10,MOBMRI,2211.0,15
7687455078,MEDICAL_20054,10,MOBMRI,813.0,30
3747998858,HASARI_20059,10,SM,1871.0,25
5595614238,HASARI_20059,10,MOBMRI,1000.0,8
6569672000,NAGRA_20060,10,MOBMRI,1113.0,12
8795872000,BIJAULI_20057,10,SM,1268.0,14
2087672000,HASARI_20059,20,MOBILEBILL,1188.0,17
8589172000,GALLA MANDI_20048,10,MOBMRI,6000.0,10
1247972000,MEDICAL_20054,10,OCR_CORAL,188.0,12
1333172000,MEDICAL_20054,10,MOBILEBILL,2595.0,10
8794665994,NAGRA_20060,10,SM,3103.0,8
3659372000,GALLA MANDI_20048,10,OCR_CORAL,2681.0,25
7047082000,NAGRA_20060,10,MOBILEBILL,5410.0,11
4253227936,GALLA MANDI_20048,10,MOBMRI,290.0,5
8567543000,NEW GALLA MANDI_20201,20,MRI,30778.0,15
0121795679,GALLA MANDI_20048,10,SM,6953.0,17
2868139227,GALLA MANDI_20048,101,,540.0,5
3980972000,GALLA MANDI_20048,10,MOBMRI,2678.0,15
2980672000,NAGRA_20060,10,MOBILEBILL,846.0,18
1882468200,NAGRA_20060,10,MOBILEBILL,2125.0,16
7681282000,NEW GALLA MANDI_20201,10,MOBMRI,872.0,15
8585844072,MEDICAL_20054,10,MOBILEBILL,1330.0,14
9626172000,NAGRA_20060,20,MOBILEBILL,11169.0,20
2524688269,BIJAULI_20057,10,MRI,5087.0,27
7662957974,MEDICAL_20054,10,MOBMRI,1000.0,12
0283382000,GALLA MANDI_20048,20,MOBILEBILL,1601.0,17
4363672000,GALLA MANDI_20048,10,SM,3113.0,13
6611936020,HASARI_20059,10,,2606.0,28
5530261101,GALLA MANDI_20048,10,MOBMRI,369.0,22
0457072000,NAGRA_20060,10,MOBMRI,3014.0,4
8839272000,MEDICAL_20054,10,MOBILEBILL,780.0,23
6447282000,NANDANPUTRA_20061,10,MOBILEBILL,3360.0,8
1114972000,NANDANPUTRA_20061,10,SM,1787.0,7
8514581060,GROWTH CENTER_20058,10,MOBMRI,3054.0,14
6574182000,GALLA MANDI_20048,10,MOBMRI,4082.0,10
6435172000,NAGRA_20060,10,MOBILEBILL,1305.0,12
7922093000,GALLA MANDI_20048,60,MRI,3271.0,14
8984608375,MEDICAL_20054,10,MOBILEBILL,850.0,12
5703872000,NANDANPUTRA_20061,10,OCR_CORAL,2396.0,25
3936822960,MEDICAL_20054,10,MOBILEBILL,1083.0,23
6953522593,GALLA MANDI_20048,10,MOBMRI,2337.0,21
6230109500,NEW GALLA MANDI_20201,10,MOBILEBILL,2313.0,24
4317450226,MEDICAL_20054,10,MOBMRI,2040.0,7
4592872000,NANDANPUTRA_20061,10,MOBMRI,1146.0,18
8296377336,NAGRA_20060,10,SM,738.0,4
9091772000,HASARI_20059,10,SM,2769.0,5
1005282000,NANDANPUTRA_20061,10,MOBILEBILL,1616.0,21
3090672000,NAGRA_20060,10,MOBILEBILL,1050.0,8
5373900637,MEDICAL_20054,10,MOBMRI,1472.0,18
4813672000,NEW GALLA MANDI_20201,10,MOBMRI,7940.0,19
7518282000,NANDANPUTRA_20061,10,MOBILEBILL,948.0,13
0535125394,HASARI_20059,10,MOBMRI,2163.0,14
0857919751,MEDICAL_20054,10,MOBMRI,4639.0,20
0312585054,MEDICAL_20054,10,MOBMRI,1869.0,15
2913672000,MEDICAL_20054,10,MOBMRI,3581.0,8
4897072164,MEDICAL_20054,10,MOBMRI,2509.0,26
6484572000,NAGRA_20060,20,,787.0,10
6800082410,NEW GALLA MANDI_20201,10,OCR_CORAL,1151.0,23
8857411596,NAGRA_20060,10,MOBILEBILL,8147.0,4
9196672000,GALLA MANDI_20048,10,SM,2068.0,16
6804109938,BIJAULI_20057,10,,360.0,10
9069170469,HASARI_20059,10,MOBILEBILL,2000.0,15
6468386586,GROWTH CENTER_20058,10,MOBMRI,2183.0,8
0637972000,NEW GALLA MANDI_20201,10,MOBMRI,2904.0,20
0824672000,NANDANPUTRA_20061,10,MOBILEBILL,1535.0,16
1363057944,MEDICAL_20054,10,MOBILEBILL,1219.0,30
0513282000,NEW GALLA MANDI_20201,10,MOBILEBILL,3392.0,14
4238428267,GALLA MANDI_20048,10,MOBMRI,647.0,17
6390883346,GALLA MANDI_20048,10,OCR_CORAL,2680.0,25
8792872000,NANDANPUTRA_20061,10,MOBMRI,905.0,14
2004182000,NEW GALLA MANDI_20201,10,,1922.0,3
1871572000,NANDANPUTRA_20061,10,MOBMRI,4711.0,5
3393762208,NANDANPUTRA_20061,10,MOBILEBILL,1290.0,21
5721196340,NANDANPUTRA_20061,10,SM,10837.0,18
6499947283,NEW GALLA MANDI_20201,20,MOBMRI,655.0,17
4320372000,GALLA MANDI_20048,10,SM,1410.0,5
1160282000,NAGRA_20060,10,MOBILEBILL,2200.0,16
7063065974,NANDANPUTRA_20061,20,MOBMRI,2388.0,8
0671986019,NEW GALLA MANDI_20201,10,MOBMRI,2605.0,10
4179872000,NAGRA_20060,10,MOBMRI,1433.0,14
3454272000,NANDANPUTRA_20061,10,SM,4644.0,4
7885082000,NAGRA_20060,10,MOBILEBILL,991.0,18
0114131210,NANDANPUTRA_20061,10,SM,303.0,5
8700643052,HASARI_20059,10,SM,1322.0,23
5899572000,NANDANPUTRA_20061,10,SM,1940.0,7
0652160370,GALLA MANDI_20048,10,SM,939.0,5
0618715683,BIJAULI_20057,10,SM,1275.0,14
3008749794,HASARI_20059,10,MOBMRI,489.0,23
1611472000,NAGRA_20060,10,SM,4410.0,5
9088372000,NEW GALLA MANDI_20201,10,MOBMRI,1150.0,10
2520282000,MEDICAL_20054,10,MOBMRI,1558.0,30
0618184258,MEDICAL_20054,10,MOBMRI,1332.0,22
0807137236,GALLA MANDI_20048,20,SM,6286.0,23
3067715361,HASARI_20059,93,SM,4707.0,11
2547543000,MEDICAL_20054,H11,SM,181690.0,11
6945424659,HASARI_20059,10,SM,3850.0,12
9942772000,NANDANPUTRA_20061,10,SM,780.0,7
1339972000,GALLA MANDI_20048,10,SM,2968.0,16
8373872000,GALLA MANDI_20048,10,SM,2094.0,9
5654591275,NAGRA_20060,10,MOBMRI,866.0,7
4922456572,NANDANPUTRA_20061,10,MOBMRI,4028.0,10
1485872000,MEDICAL_20054,10,MOBMRI,4741.0,15
1633212218,NANDANPUTRA_20061,10,MRI,516.0,11
6945532075,GALLA MANDI_20048,10,MOBILEBILL,1771.0,5
8243560452,HASARI_20059,10,OCR_CORAL,4498.0,4
7324872000,BIJAULI_20057,10,OCR_CORAL,333.0,19
4872814020,MEDICAL_20054,10,MRB,59.0,27
6797963931,GALLA MANDI_20048,10,MRB,10000.0,21
6362672000,NAGRA_20060,10,MOBMRI,4911.0,17
6079680309,HASARI_20059,10,MOBILEBILL,620.0,8
2872566894,BIJAULI_20057,10,SM,340.0,9
9487572000,NANDANPUTRA_20061,10,MOBMRI,2833.0,10
4014872000,NEW GALLA MANDI_20201,10,MOBMRI,3700.0,16
4971587170,MEDICAL_20054,10,MOBMRI,3083.0,14
2727630474,MEDICAL_20054,10,MOBMRI,938.0,23
8268010373,NANDANPUTRA_20061,10,MOBILEBILL,1253.0,13
4984720224,NANDANPUTRA_20061,10,MOBILEBILL,8049.0,16
3662744836,NEW GALLA MANDI_20201,10,MOBILEBILL,2662.0,21
5503972000,NEW GALLA MANDI_20201,10,MOBILEBILL,1016.0,8
0847282000,NANDANPUTRA_20061,10,OCR_CORAL,2818.0,23
3904365530,NEW GALLA MANDI_20201,10,MOBILEBILL,226.0,14
4506872000,NAGRA_20060,10,MOBILEBILL,2237.0,18
0972773724,GALLA MANDI_20048,10,MOBMRI,4390.0,7
4471007318,NAGRA_20060,20,MOBMRI,580.0,16
4204826736,NANDANPUTRA_20061,10,MOBILEBILL,3809.0,11
4247772000,BIJAULI_20057,10,SM,8385.0,10
9832666655,HASARI_20059,10,MOBMRI,6458.0,12
7973591894,BIJAULI_20057,10,MOBILEBILL,4705.0,10
3225672000,GALLA MANDI_20048,20,MOBILEBILL,1299.0,20
7506082000,BIJAULI_20057,10,SM,1144.0,21
6623628851,NANDANPUTRA_20061,10,SM,2903.0,15
8291282975,NAGRA_20060,10,MOBMRI,211.0,20
8125835683,NANDANPUTRA_20061,10,MOBILEBILL,1684.0,8
3607182000,NEW GALLA MANDI_20201,10,MOBILEBILL,2150.0,11
6745030601,MEDICAL_20054,10,MOBMRI,4203.0,8
9344408457,GALLA MANDI_20048,10,SM,1612.0,23
6300772000,NANDANPUTRA_20061,10,SM,2770.0,3
0438006896,NAGRA_20060,10,MOBILEBILL,247.0,14
7958554930,BIJAULI_20057,10,MOBILEBILL,3223.0,14
4654282000,NANDANPUTRA_20061,10,MOBILEBILL,4800.0,16
3317619188,NAGRA_20060,10,SM,1600.0,14
1241678770,BIJAULI_20057,10,MOBMRI,1306.0,16
7454019171,NAGRA_20060,10,MOBILEBILL,697.0,17
2216371768,BIJAULI_20057,10,SM,299.0,3
1122400451,NANDANPUTRA_20061,10,OCR_CORAL,2224.0,16
4662014874,NEW GALLA MANDI_20201,10,MOBMRI,3285.0,15
5464372000,HASARI_20059,10,MOBMRI,3515.0,10
0295911093,NEW GALLA MANDI_20201,10,MOBMRI,3890.0,29
0566605996,NANDANPUTRA_20061,20,MRI,17399.0,22
9836372000,NANDANPUTRA_20061,10,OCR_CORAL,2755.0,8
7391472000,NAGRA_20060,10,MOBILEBILL,2327.0,21
2132272000,NAGRA_20060,10,SM,2285.0,14
8388479443,NEW GALLA MANDI_20201,10,MOBMRI,3838.0,27
2517960170,NAGRA_20060,10,SM,1139.0,14
1726725251,HASARI_20059,10,OCR_CORAL,1300.0,17
9084795267,GALLA MANDI_20048,10,SM,1077.0,19
9519082000,BIJAULI_20057,10,SM,2750.0,15
6697719954,MEDICAL_20054,10,OCR_CORAL,3483.0,30
9270268638,MEDICAL_20054,10,MOBMRI,1009.0,1
0382472000,NAGRA_20060,10,SM,1871.0,8
8699772000,MEDICAL_20054,10,MOBILEBILL,827.0,22
9575179704,NAGRA_20060,10,SM,308.0,11
2975484514,MEDICAL_20054,10,MOBMRI,2891.0,18
5008625917,HASARI_20059,10,MOBILEBILL,2879.0,16
2694461259,HASARI_20059,10,MOBMRI,1576.0,30
1862107987,BIJAULI_20057,10,MOBMRI,150.0,20
6791621138,MEDICAL_20054,10,OCR_CORAL,1038.0,31
6242872000,NAGRA_20060,10,SM,886.0,7
2863093726,NANDANPUTRA_20061,10,MOBMRI,1494.0,20
0213372000,NAGRA_20060,10,MOBILEBILL,1988.0,7
6627890319,NAGRA_20060,64,MRI,19572.0,30
8485761584,NEW GALLA MANDI_20201,10,,843.0,2
7040972000,NANDANPUTRA_20061,10,MOBILEBILL,4076.0,27
7003572000,NANDANPUTRA_20061,10,MOBMRI,1958.0,21
4257772000,BIJAULI_20057,10,SM,3185.0,15
8742872000,NAGRA_20060,10,OCR_CORAL,1769.0,17
0833984544,MEDICAL_20054,10,MOBMRI,802.0,14
2033272000,HASARI_20059,10,MOBMRI,3300.0,31
2965482107,MEDICAL_20054,10,OCR_CORAL,4094.0,25
0165282000,NANDANPUTRA_20061,10,MOBMRI,2264.0,15
0972249879,HASARI_20059,10,SM,2665.0,21
6145461884,NAGRA_20060,10,MOBMRI,1263.0,9
5164672743,NAGRA_20060,10,MOBILEBILL,2713.0,31
8480291376,NAGRA_20060,10,MOBMRI,1407.0,9
5660440746,NANDANPUTRA_20061,10,MOBILEBILL,166.0,6
0854272000,NANDANPUTRA_20061,10,MOBMRI,984.0,18
5474182000,GALLA MANDI_20048,10,OCR_CORAL,634.0,7
2810172000,NAGRA_20060,10,MOBILEBILL,557.0,3
5794862024,MEDICAL_20054,10,MOBMRI,3364.0,2
0794672000,NEW GALLA MANDI_20201,20,OCR_CORAL,1455.0,8
2099361748,NEW GALLA MANDI_20201,10,MOBMRI,1930.0,8
1623574919,GALLA MANDI_20048,10,MOBMRI,2414.0,15
2739359530,MEDICAL_20054,20,MRI,30040.0,17
4997372000,NEW GALLA MANDI_20201,10,MOBMRI,1021.0,14
0712785150,NAGRA_20060,20,MOBMRI,1473.0,8
3339172000,23351292153,10,,562.0,17
6399272000,MEDICAL_20054,10,MOBILEBILL,276.0,28
8016672000,NANDANPUTRA_20061,10,MOBMRI,3492.0,21
3306633387,HASARI_20059,10,MOBILEBILL,2479.0,6
7551472000,GALLA MANDI_20048,10,MOBMRI,2249.0,31
7329681831,NANDANPUTRA_20061,10,MOBMRI,1919.0,14
8960672000,NANDANPUTRA_20061,10,MOBMRI,4853.0,11
4964257526,NANDANPUTRA_20061,10,SM,6162.0,21
8867249667,NEW GALLA MANDI_20201,10,MOBILEBILL,3557.0,21
9052311093,MEDICAL_20054,10,MOBMRI,924.0,20
8007261047,BIJAULI_20057,10,MOBILEBILL,936.0,20
3837372000,MEDICAL_20054,10,MOBILEBILL,1331.0,19
8568172000,NANDANPUTRA_20061,10,SM,3441.0,11
3994282000,NANDANPUTRA_20061,10,OCR_CORAL,701.0,3
4323395974,BIJAULI_20057,10,MOBMRI,875.0,26
5404272000,NEW GALLA MANDI_20201,10,OCR_CORAL,2892.0,26
9935172000,NAGRA_20060,10,SM,1682.0,6
8365358111,MEDICAL_20054,10,OCR_CORAL,1229.0,9
2352082000,NANDANPUTRA_20061,10,MRI,2140.0,17
1218282000,GROWTH CENTER_20058,10,MOBILEBILL,9866.0,11
0466171550,NAGRA_20060,105,,1164.0,3
2399289418,NEW GALLA MANDI_20201,10,MOBILEBILL,237.0,15
6501269875,GALLA MANDI_20048,10,SM,1171.0,23
3937372000,MEDICAL_20054,10,MOBMRI,1104.0,7
7218634587,MEDICAL_20054,10,MOBMRI,3995.0,21
6155721616,HASARI_20059,10,MOBMRI,2450.0,9
8713672000,NEW GALLA MANDI_20201,10,OCR_CORAL,3908.0,14
9248272000,GALLA MANDI_20048,10,SM,2447.0,17
7039227720,NAGRA_20060,10,SM,2836.0,13
6080372000,GALLA MANDI_20048,10,MRI,10000.0,26
9053366637,BIJAULI_20057,64,MRI,8570.0,6
4484750076,MEDICAL_20054,10,MOBMRI,6481.0,4
0914488562,GALLA MANDI_20048,10,MOBILEBILL,1146.0,11
0232282000,NAGRA_20060,10,,2679.0,3
8292271346,HASARI_20059,10,SM,1000.0,18
9439065547,BIJAULI_20057,10,MOBMRI,1342.0,18
7989116973,NANDANPUTRA_20061,10,OCR_CORAL,2321.0,4
0926294229,NANDANPUTRA_20061,20,MOBMRI,4100.0,31
1454918720,BIJAULI_20057,10,MRI,1186.0,24
9339744843,NEW GALLA MANDI_20201,10,MOBILEBILL,1628.0,21
0404872000,GALLA MANDI_20048,10,SM,979.0,5
0088444600,HASARI_20059,10,SM,4000.0,15
5912672000,MEDICAL_20054,10,MOBMRI,2096.0,21
8379972000,NEW GALLA MANDI_20201,10,MOBILEBILL,3451.0,10
6508862148,NAGRA_20060,10,MOBMRI,932.0,7
7715182000,GALLA MANDI_20048,10,MOBILEBILL,10794.0,16
6953302000,NANDANPUTRA_20061,10,MOBMRI,8774.0,22
5090241555,GALLA MANDI_20048,10,SM,1324.0,14
7066610514,HASARI_20059,10,SM,8516.0,2
3657206046,HASARI_20059,10,SM,2697.0,10
1605633258,NAGRA_20060,10,MOBILEBILL,1086.0,31
5466285440,NEW GALLA MANDI_20201,10,MOBILEBILL,2752.0,8
1002985005,HASARI_20059,10,MOBMRI,2279.0,29
0978372000,NEW GALLA MANDI_20201,10,MOBMRI,1890.0,15
0154282000,NANDANPUTRA_20061,10,SM,3135.0,29
6520709168,NANDANPUTRA_20061,10,MOBILEBILL,2754.0,16
4056608730,BIJAULI_20057,10,OCR_CORAL,1000.0,14
6858358203,NAGRA_20060,10,MOBILEBILL,2037.0,14
4832906977,NEW GALLA MANDI_20201,10,MOBMRI,5357.0,11
6489871867,NAGRA_20060,10,MOBILEBILL,1384.0,17
8843152265,NAGRA_20060,10,MOBMRI,1155.0,26
2804282000,HASARI_20059,10,,4205.0,24
8638116873,NAGRA_20060,20,MOBILEBILL,300.0,8
4686972000,GALLA MANDI_20048,10,SM,943.0,24
8241093000,NEW GALLA MANDI_20201,22,MRI,28723.0,24
8084472000,NAGRA_20060,10,MOBILEBILL,280.0,15
3650472000,MEDICAL_20054,10,OCR_CORAL,3541.0,15
6104272000,NEW GALLA MANDI_20201,10,MOBILEBILL,1700.0,25
9225898667,NAGRA_20060,10,MOBILEBILL,4788.0,25
5925735286,MEDICAL_20054,10,OCR_CORAL,2756.0,11
8032282000,BIJAULI_20057,10,MOBMRI,4040.0,18
5682872000,NANDANPUTRA_20061,10,MOBILEBILL,3134.0,10
4867082000,NAGRA_20060,20,MOBILEBILL,1485.0,19
0735451484,MEDICAL_20054,10,SM,4896.0,8
4112320203,MEDICAL_20054,10,OCR_CORAL,222.0,18
0863576062,NEW GALLA MANDI_20201,10,MOBMRI,4148.0,21
0681336179,GALLA MANDI_20048,20,OCR_CORAL,1741.0,14
4624082000,NAGRA_20060,10,MOBMRI,1639.0,20
8464972000,NANDANPUTRA_20061,10,MOBILEBILL,1049.0,23
1479595112,HASARI_20059,10,MOBILEBILL,4119.0,19
8157232878,HASARI_20059,10,SM,1290.0,11
8684472000,NAGRA_20060,10,MRB,5294.0,11
1094282000,NAGRA_20060,10,MOBILEBILL,2290.0,26
0163182000,MEDICAL_20054,10,OCR_CORAL,2468.0,7
9950249424,HASARI_20059,10,MOBMRI,1570.0,22
2259272000,NANDANPUTRA_20061,10,SM,2882.0,21
3111712466,MEDICAL_20054,10,MRB,10240.0,18
7806101331,NEW GALLA MANDI_20201,10,MOBILEBILL,6000.0,11
1105972000,GALLA MANDI_20048,10,MOBILEBILL,1510.0,19
1659933568,HASARI_20059,10,MOBILEBILL,177.0,14
5703602546,HASARI_20059,10,OCR_CORAL,182.0,18
4503753151,NANDANPUTRA_20061,93,MOBMRI,4693.0,22
6574512705,GALLA MANDI_20048,10,SM,4493.0,4
5847931933,BIJAULI_20057,10,MOBMRI,2081.0,27
9976425679,MEDICAL_20054,10,OCR_CORAL,4070.0,6
7750672000,NANDANPUTRA_20061,10,SM,1601.0,4
3837393003,NAGRA_20060,10,MOBMRI,4389.0,25
2031926368,GALLA MANDI_20048,10,MOBILEBILL,388.0,5
3850672000,HASARI_20059,10,MOBMRI,1894.0,29
7497094509,NEW GALLA MANDI_20201,20,MOBMRI,2649.0,28
1706872000,NAGRA_20060,10,MOBILEBILL,1563.0,23
3853885960,HASARI_20059,10,MOBILEBILL,946.0,4
6125323216,HASARI_20059,10,SM,1733.0,22
1344359988,NAGRA_20060,10,SM,970.0,11
1373752860,MEDICAL_20054,10,MOBMRI,3485.0,18
6110172000,NANDANPUTRA_20061,10,MOBMRI,992.0,11
3723282000,NAGRA_20060,10,MOBILEBILL,2375.0,13
8529572000,NEW GALLA MANDI_20201,10,OCR_CORAL,3412.0,20
2175772000,NAGRA_20060,10,MOBILEBILL,3198.0,9
4047543000,GALLA MANDI_20048,22,MRI,60067.0,16
1291513767,NANDANPUTRA_20061,10,MOBMRI,2533.0,15
2294672000,MEDICAL_20054,10,OCR_CORAL,5510.0,14
7636609696,HASARI_20059,10,MOBMRI,1385.0,22
9662272000,MEDICAL_20054,20,MOBMRI,1283.0,17
2596146849,GALLA MANDI_20048,10,MOBMRI,1161.0,6
1114036804,MEDICAL_20054,10,SM,10000.0,17
8900472000,NANDANPUTRA_20061,10,SM,303.0,7
2328772000,MEDICAL_20054,10,MOBILEBILL,640.0,25
3397922247,GROWTH CENTER_20058,10,MOBMRI,247.0,11
3291372000,GALLA MANDI_20048,10,OCR_CORAL,356.0,15
0132464310,HASARI_20059,20,MOBMRI,600.0,18
2511082000,NANDANPUTRA_20061,10,MOBMRI,4753.0,21
4867390956,GALLA MANDI_20048,10,SM,2181.0,23
9664382000,NAGRA_20060,10,OCR_CORAL,323.0,28
5518672000,NAGRA_20060,10,MOBILEBILL,945.0,30
9307182000,MEDICAL_20054,10,OCR_CORAL,913.0,9
5252300413,NAGRA_20060,10,MOBILEBILL,3227.0,12
6251006997,NANDANPUTRA_20061,10,MOBILEBILL,1240.0,21
6956260249,NANDANPUTRA_20061,10,SM,1163.0,2
3376712817,NAGRA_20060,10,MOBILEBILL,40.0,17
9689583735,MEDICAL_20054,10,OCR_CORAL,3014.0,15
3132472000,NEW GALLA MANDI_20201,10,MOBILEBILL,4036.0,5
5659082000,HASARI_20059,10,MOBMRI,5094.0,3
2942782410,HASARI_20059,10,SM,1480.0,11
5739396636,NAGRA_20060,10,SM,1499.0,9
9367672000,GALLA MANDI_20048,10,SM,2129.0,16
0536038075,NANDANPUTRA_20061,10,MOBMRI,3290.0,14
7040329243,MEDICAL_20054,10,MOBMRI,3469.0,11
2480335621,MEDICAL_20054,10,MOBMRI,2507.0,22
6193745845,HASARI_20059,10,SM,8839.0,5
0235064957,NANDANPUTRA_20061,10,MOBMRI,2347.0,6
7424189777,HASARI_20059,20,SM,1506.0,17
7294872000,NANDANPUTRA_20061,20,MOBMRI,1880.0,30
9223282000,NAGRA_20060,10,MOBILEBILL,5099.0,9
5050677167,HASARI_20059,10,MOBMRI,4000.0,15
1303113973,BIJAULI_20057,10,SM,328.0,18
6432082000,NAGRA_20060,10,MOBMRI,3879.0,17
4229124521,NANDANPUTRA_20061,47,MRI,16443.0,21
5056670569,MEDICAL_20054,20,MOBMRI,18599.0,21
3861934065,GALLA MANDI_20048,10,SM,2542.0,23
1564272000,NANDANPUTRA_20061,10,OCR_CORAL,4172.0,7
3175772000,NAGRA_20060,10,MOBILEBILL,957.0,14
7271282000,NAGRA_20060,10,MOBMRI,1504.0,24
7468296570,BIJAULI_20057,10,MOBMRI,3122.0,19
1599082000,NAGRA_20060,10,SM,2698.0,16
7645217211,NANDANPUTRA_20061,10,MOBMRI,876.0,28
2994462577,NANDANPUTRA_20061,10,MOBMRI,2728.0,28
5273382000,NAGRA_20060,10,MOBMRI,1994.0,15
8257543000,MEDICAL_20054,47,MRI,20300.0,21
9492316293,NANDANPUTRA_20061,20,MOBILEBILL,17664.0,16
0101283028,NANDANPUTRA_20061,10,MRI,8713.0,4
8625843514,MEDICAL_20054,10,MOBMRI,601.0,20
8326432556,NANDANPUTRA_20061,10,MOBILEBILL,219.0,11
6972512607,HASARI_20059,10,MOBILEBILL,2495.0,25
5313872000,NANDANPUTRA_20061,10,MOBMRI,1852.0,7
1500706257,NANDANPUTRA_20061,10,MOBMRI,1800.0,9
9941377260,NEW GALLA MANDI_20201,10,MOBILEBILL,782.0,23
1326182000,NAGRA_20060,10,MOBMRI,1799.0,9
4178289130,MEDICAL_20054,10,MOBMRI,2308.0,16
8777626117,MEDICAL_20054,10,MOBMRI,14411.0,28
7679345270,GALLA MANDI_20048,10,SM,1163.0,6
3150980928,GALLA MANDI_20048,10,MOBILEBILL,1792.0,24
4286945389,BIJAULI_20057,10,SM,5035.0,14
3483765447,MEDICAL_20054,10,,880.0,6
3040644420,HASARI_20059,10,MOBMRI,656.0,13
1410880667,NAGRA_20060,10,MOBILEBILL,898.0,11
9349572000,NAGRA_20060,10,MOBILEBILL,779.0,9
6998414281,GALLA MANDI_20048,10,SM,755.0,6
0004432388,HASARI_20059,10,MOBMRI,4492.0,30
6415093337,MEDICAL_20054,10,MOBILEBILL,1019.0,14
3881309271,MEDICAL_20054,10,MRI,3172.0,20
9318549768,MEDICAL_20054,22,MRI,24971.0,14
4203864038,BIJAULI_20057,10,SM,803.0,2
2256921405,NAGRA_20060,10,MOBILEBILL,1472.0,13
8030248081,MEDICAL_20054,22,MRI,35723.0,6
4790653229,HASARI_20059,10,MOBMRI,2852.0,4
6138776797,NEW GALLA MANDI_20201,10,MOBMRI,1000.0,23
2488372000,NAGRA_20060,10,MOBILEBILL,3669.0,19
4801572000,NAGRA_20060,10,MOBMRI,787.0,15
8029699533,HASARI_20059,10,SM,955.0,14
0693082000,GALLA MANDI_20048,10,MOBILEBILL,810.0,10
0524767317,MEDICAL_20054,10,OCR_CORAL,1281.0,9
1785245328,NAGRA_20060,10,SM,9491.0,29
7683787587,NANDANPUTRA_20061,10,MOBMRI,2673.0,3
3071273379,MEDICAL_20054,22,MRI,19569.0,11
4023143752,MEDICAL_20054,10,MOBILEBILL,1400.0,8
2531082000,NEW GALLA MANDI_20201,10,MOBMRI,1439.0,22
9318424765,NANDANPUTRA_20061,10,SM,5279.0,14
1696172000,NAGRA_20060,10,SM,3041.0,19
5153863911,NAGRA_20060,10,MOBMRI,1160.0,8
5983182000,NAGRA_20060,10,SM,1138.0,3
2165113119,MEDICAL_20054,10,OCR_CORAL,3254.0,8
6013897790,NEW GALLA MANDI_20201,10,MOBMRI,943.0,10
7728725139,MEDICAL_20054,10,MOBMRI,175.0,17
3387579320,MEDICAL_20054,10,MOBMRI,1478.0,20
5693011794,NANDANPUTRA_20061,10,MOBMRI,2184.0,5
9013016420,NANDANPUTRA_20061,10,MOBMRI,1519.0,5
6508282000,HASARI_20059,20,MOBILEBILL,1923.0,13
6193984975,GALLA MANDI_20048,10,SM,2106.0,24
6071172000,NAGRA_20060,10,SM,996.0,28
2720282000,MEDICAL_20054,10,MOBMRI,3010.0,10
3750255965,MEDICAL_20054,10,MRI,326.0,21
5015097170,MEDICAL_20054,10,MOBMRI,2653.0,14
7447082000,NAGRA_20060,10,MOBMRI,3586.0,25
7889659517,NAGRA_20060,10,MOBMRI,2815.0,12
7114382000,NAGRA_20060,10,SM,514.0,11
5824535689,NANDANPUTRA_20061,10,MOBILEBILL,1142.0,19
6493777245,GALLA MANDI_20048,10,,1999.0,25
7475174124,MEDICAL_20054,10,MOBILEBILL,2597.0,16
4004967018,NANDANPUTRA_20061,10,MOBMRI,2107.0,15
8934200129,NANDANPUTRA_20061,10,MOBILEBILL,1520.0,24
1903082000,NEW GALLA MANDI_20201,10,MOBILEBILL,1314.0,19
5590054854,GALLA MANDI_20048,10,SM,200.0,15
4984882352,HASARI_20059,10,MOBMRI,3987.0,1
3133772000,NANDANPUTRA_20061,10,MOBMRI,1682.0,15
6119182000,NANDANPUTRA_20061,10,MOBILEBILL,2773.0,9
1339272000,MEDICAL_20054,10,MOBMRI,5585.0,15
8184872000,NANDANPUTRA_20061,10,MOBILEBILL,854.0,20
